"delivery_date","hour_ending","settlement_point","qse_name","energy_only_offer_award_in_mw","settlement_point_price","offer_id","p_posted_date"
"2024-10-02","10","HRZN_SLR_UN1","QPEBSE","2.0","12.86","NTL08","2024-12-01"
"2024-10-02","10","IMP_RN1","QQDTT","1.0","13.43","1007-YG-P_OP","2024-12-01"
"2024-10-02","10","INDNENR_1_RN","QAUROR","7.1","16.69","55dd3af0-c73","2024-12-01"
"2024-10-02","10","INDNENR_1_RN","QQDTT","1.0","16.69","1013-YG-P_OP","2024-12-01"
"2024-10-02","10","INDNENR_2_RN","QQDTT","1.0","16.93","1020-YG-P_OP","2024-12-01"
"2024-10-02","10","INDNNWP_RN","QQDTT","1.0","16.81","1027-YG-P_OP","2024-12-01"
"2024-10-02","10","IND_INADALE1","QAUROR","7.0","16.37","55dd3af0-c73","2024-12-01"
"2024-10-02","10","INGLCO_PUN1","QQDTT","1.0","16.23","1033-YG-P_OP","2024-12-01"
"2024-10-02","10","INGLCO_PUN2","QQDTT","1.0","16.23","1047-YG-P_OP","2024-12-01"
"2024-10-02","10","INKS_INKS_G1","QNABLA","0.0","15.31","t311878","2024-12-01"
"2024-10-02","10","JACKCNTY_CT2","QLINE1","200.0","14.66","ETJ1Y01","2024-12-01"
"2024-10-02","10","JAY_RN_1","QQDTT","1.0","15.06","1073-YG-P_OP","2024-12-01"
"2024-10-02","10","JCKCNTY2_CT4","QLINE1","200.0","14.57","ETJ2Y01","2024-12-01"
"2024-10-02","10","JC_BAT_RN","QMEREL","0.0","15.24","222893138","2024-12-01"
"2024-10-02","10","JC_BAT_RN","QQDTT","1.0","15.24","1077-YG-P_OP","2024-12-01"
"2024-10-02","10","JUNCTION_RN","QQDTT","1.0","16.0","1082-YG-P_OP","2024-12-01"
"2024-10-02","10","JUNO_ALL","QAUROR","8.4","20.24","55dd3af0-c73","2024-12-01"
"2024-10-02","10","JUNO_ALL","QQDTT","1.0","20.24","1092-YG-P_OP","2024-12-01"
"2024-10-02","10","KARAKAW1_1","QQDTT","1.0","16.18","1099-YG-P_OP","2024-12-01"
"2024-10-02","10","KEO_KEO_SM1","QCOMIT","1.0","17.11","222855190","2024-12-01"
"2024-10-02","10","KEO_KEO_SM1","QQDTT","1.0","17.11","1124-YG-P_OP","2024-12-01"
"2024-10-02","10","KEO_KEO_SM1","QTENSK","6.7","17.11","SherIIDAOpt","2024-12-01"
"2024-10-02","10","KINGE_ALL","QQDTT","1.0","17.17","1133-YG-P_OP","2024-12-01"
"2024-10-02","10","KINGW_ALL","QQDTT","1.0","17.19","1142-YG-P_OP","2024-12-01"
"2024-10-02","10","LAMESASLR_G","QGAR1","22.0","18.33","007","2024-12-01"
"2024-10-02","10","LAMESASLR_G","QGEUS","5.2","18.33","002","2024-12-01"
"2024-10-02","10","LAMESASLR_G","QQDTT","1.0","18.33","1150-YG-P_OP","2024-12-01"
"2024-10-02","10","LAPETUS_U1","QQDTT","1.0","17.46","1160-YG-P_OP","2024-12-01"
"2024-10-02","10","LASSO_GEN","QQDTT","1.0","17.26","1165-YG-P_OP","2024-12-01"
"2024-10-02","10","LEONLCPCT1_2","QAUROR","3.5","15.86","55dd3af0-c73","2024-12-01"
"2024-10-02","10","LEONLCPCT1_2","QQDTT","1.0","15.86","1180-YG-P_OP","2024-12-01"
"2024-10-02","10","LEONLCPCT3_4","QQDTT","1.0","15.86","1188-YG-P_OP","2024-12-01"
"2024-10-02","10","LGDRAW_S_ALL","QQDTT","1.0","20.24","1200-YG-P_OP","2024-12-01"
"2024-10-02","10","LGD_LANGFORD","QQDTT","0.0","15.59","1205-YG-P_OP","2024-12-01"
"2024-10-02","10","LHM_CVC_G4","QEDE21","85.0","16.14","ESCVY001-J01","2024-12-01"
"2024-10-02","10","LHORN_N_U1_2","QDARBY","0.0","0.25","T0043","2024-12-01"
"2024-10-02","10","LHORN_N_U1_2","QGRIEQ","7.3","0.25","zaa2dy","2024-12-01"
"2024-10-02","10","LILY_RN","QAUROR","8.4","14.8","55dd3af0-c73","2024-12-01"
"2024-10-02","10","LONESTAR_RN","QQDTT","1.0","17.37","1253-YG-P_OP","2024-12-01"
"2024-10-02","10","LONEWOLF_ALL","QAUROR","8.4","16.44","55dd3af0-c73","2024-12-01"
"2024-10-02","10","LONEWOLF_ALL","QCOMIT","1.0","16.44","222855194","2024-12-01"
"2024-10-02","10","LOS_LOSTPGT1","QMAGE","0.0","14.96","1018781","2024-12-01"
"2024-10-02","10","LOS_LOSTPGT2","QMAGE","0.0","14.96","1018782","2024-12-01"
"2024-10-02","10","LV1A_LV1B","QQDTT","1.0","17.32","1294-YG-P_OP","2024-12-01"
"2024-10-02","10","LZ_AEN","QAUROR","8.4","15.01","55dd3af0-c73","2024-12-01"
"2024-10-02","10","LZ_AEN","QQDTT","1.0","15.01","1306-YG-P_OP","2024-12-01"
"2024-10-02","10","LZ_AEN","QSPANS","5.0","15.01","1539283","2024-12-01"
"2024-10-02","10","LZ_CPS","QAUROR","8.4","16.17","55dd3af0-c73","2024-12-01"
"2024-10-02","10","LZ_CPS","QHALIA","9.9","16.17","021024bWT_a","2024-12-01"
"2024-10-02","10","LZ_CPS","QQDTT","1.0","16.17","1310-YG-P_OP","2024-12-01"
"2024-10-02","10","LZ_CPS","QSPANS","5.0","16.17","1539284","2024-12-01"
"2024-10-02","10","LZ_CPS","QSTAR","5.3","16.17","124","2024-12-01"
"2024-10-02","10","LZ_HOUSTON","QBPEC6","14.3","16.1","AutoGen","2024-12-01"
"2024-10-02","10","LZ_HOUSTON","QCALP3","34.0","16.1","000028","2024-12-01"
"2024-10-02","10","LZ_HOUSTON","QDANSK","6.9","16.1","241002LZHo_t","2024-12-01"
"2024-10-02","10","LZ_HOUSTON","QHALIA","9.9","16.1","021024bWU_a","2024-12-01"
"2024-10-02","10","LZ_HOUSTON","QMACQ","0.0","16.1","RF28","2024-12-01"
"2024-10-02","10","LZ_HOUSTON","QMP2E2","13.9","16.1","uploader","2024-12-01"
"2024-10-02","10","LZ_HOUSTON","QMP2E6","15.1","16.1","uploader","2024-12-01"
"2024-10-02","10","LZ_HOUSTON","QRHYTH","35.0","16.1","Offer1","2024-12-01"
"2024-10-02","10","LZ_HOUSTON","QTENSK","0.0","16.1","Fengate_1","2024-12-01"
"2024-10-02","10","LZ_HOUSTON","QTENSK","0.0","16.1","Fengate_2","2024-12-01"
"2024-10-02","10","LZ_LCRA","QQDTT","1.0","15.07","1320-YG-P_OP","2024-12-01"
"2024-10-02","10","LZ_LCRA","QSTAR","2.6","15.07","124","2024-12-01"
"2024-10-02","10","LZ_NORTH","QAFFOR","19.0","14.86","ETAFYO5","2024-12-01"
"2024-10-02","10","LZ_NORTH","QALTRE","80.0","14.86","123456","2024-12-01"
"2024-10-02","10","LZ_NORTH","QBARTL","2.5","14.86","NLZ","2024-12-01"
"2024-10-02","10","LZ_NORTH","QBPEC6","0.0","14.86","AutoGen","2024-12-01"
"2024-10-02","10","LZ_NORTH","QCALP3","51.0","14.86","000029","2024-12-01"
"2024-10-02","10","LZ_NORTH","QCITAD","97.0","14.86","105427","2024-12-01"
"2024-10-02","10","LZ_NORTH","QDANSK","51.5","14.86","241002LZNo_t","2024-12-01"
"2024-10-02","10","LZ_NORTH","QEXEL4","16.1","14.86","455669","2024-12-01"
"2024-10-02","10","LZ_NORTH","QGRAN3","0.0","14.86","4qAmpkT9Vh","2024-12-01"
"2024-10-02","10","LZ_NORTH","QGRAN3","0.0","14.86","E72fORfzd","2024-12-01"
"2024-10-02","10","LZ_NORTH","QGRAN3","0.0","14.86","MZ2Co2NJTD","2024-12-01"
"2024-10-02","10","LZ_NORTH","QGRAN3","0.0","14.86","VAeibTps2E","2024-12-01"
"2024-10-02","10","LZ_NORTH","QGRAN3","0.0","14.86","bySaqHUt4E","2024-12-01"
"2024-10-02","10","LZ_NORTH","QGRAN3","0.0","14.86","tYA3bseNWq","2024-12-01"
"2024-10-02","10","LZ_NORTH","QIRONH","11.0","14.86","1002N","2024-12-01"
"2024-10-02","10","LZ_NORTH","QMACQ","0.0","14.86","RF28","2024-12-01"
"2024-10-02","10","LZ_NORTH","QMP2E2","51.4","14.86","uploader","2024-12-01"
"2024-10-02","10","LZ_NORTH","QMP2E6","35.8","14.86","uploader","2024-12-01"
"2024-10-02","10","LZ_NORTH","QSPANS","4.0","14.86","1539286","2024-12-01"
"2024-10-02","10","LZ_RAYBN","QGRAN3","0.0","14.84","laHzgHJ4T","2024-12-01"
"2024-10-02","10","LZ_RAYBN","QGRAN3","0.0","14.84","ujy97iAPf9","2024-12-01"
"2024-10-02","10","LZ_RAYBN","QGRAN3","0.0","14.84","zwhTncovaN","2024-12-01"
"2024-10-02","10","LZ_RAYBN","QHALIA","9.9","14.84","021024bWX_a","2024-12-01"
"2024-10-02","10","LZ_SOUTH","QAFFOR","11.0","16.9","ETAFYO7","2024-12-01"
"2024-10-02","10","LZ_SOUTH","QBARTL","1.0","16.9","SLZ","2024-12-01"
"2024-10-02","10","LZ_SOUTH","QBPEC6","5.8","16.9","AutoGen","2024-12-01"
"2024-10-02","10","LZ_SOUTH","QCALP","0.0","16.9","000048","2024-12-01"
"2024-10-02","10","LZ_SOUTH","QCALP","100.0","16.9","000047","2024-12-01"
"2024-10-02","10","LZ_SOUTH","QCALP3","3.0","16.9","000030","2024-12-01"
"2024-10-02","10","LZ_SOUTH","QMACQ","0.0","16.9","RF28","2024-12-01"
"2024-10-02","10","LZ_SOUTH","QMP2E2","4.6","16.9","uploader","2024-12-01"
"2024-10-02","10","LZ_SOUTH","QMP2E6","1.5","16.9","uploader","2024-12-01"
"2024-10-02","10","LZ_SOUTH","QQDTT","1.0","16.9","1326-YG-P_OP","2024-12-01"
"2024-10-02","10","LZ_SOUTH","QRHYTH","1.0","16.9","Offer1","2024-12-01"
"2024-10-02","10","LZ_SOUTH","QSTAR","1.2","16.9","124","2024-12-01"
"2024-10-02","10","LZ_WEST","QAFFOR","6.0","18.1","ETAFYO9","2024-12-01"
"2024-10-02","10","LZ_WEST","QCALP3","11.0","18.1","000031","2024-12-01"
"2024-10-02","10","LZ_WEST","QCOMIT","1.0","18.1","222855195","2024-12-01"
"2024-10-02","10","LZ_WEST","QENEF","4.0","18.1","qenef","2024-12-01"
"2024-10-02","10","LZ_WEST","QHALIA","9.9","18.1","021024bWZ_a","2024-12-01"
"2024-10-02","10","LZ_WEST","QHQENE","35.0","18.1","79965","2024-12-01"
"2024-10-02","10","LZ_WEST","QMACE1","2.0","18.1","dlb13","2024-12-01"
"2024-10-02","10","LZ_WEST","QMACQ","0.0","18.1","RF28","2024-12-01"
"2024-10-02","10","LZ_WEST","QMP2E6","1.2","18.1","uploader","2024-12-01"
"2024-10-02","10","LZ_WEST","QQDTT","1.0","18.1","1330-YG-P_OP","2024-12-01"
"2024-10-02","10","LZ_WEST","QRHYTH","7.0","18.1","Offer1","2024-12-01"
"2024-10-02","10","LZ_WEST","QSPANS","6.0","18.1","1539288","2024-12-01"
"2024-10-02","10","LZ_WEST","QSTAR","3.1","18.1","124","2024-12-01"
"2024-10-02","10","LZ_WEST","QTRREN","0.0","18.1","222855959","2024-12-01"
"2024-10-02","10","LZ_WEST","QTRREN","0.0","18.1","222855960","2024-12-01"
"2024-10-02","10","LZ_WEST","QTRREN","0.0","18.1","222855961","2024-12-01"
"2024-10-02","10","LZ_WEST","QTRREN","0.0","18.1","222855962","2024-12-01"
"2024-10-02","10","LZ_WEST","QTRREN","0.0","18.1","222855963","2024-12-01"
"2024-10-02","10","LZ_WEST","QTRREN","0.0","18.1","222855968","2024-12-01"
"2024-10-02","10","LZ_WEST","QTRREN","0.0","18.1","222855970","2024-12-01"
"2024-10-02","10","LZ_WEST","QTRREN","0.0","18.1","222855972","2024-12-01"
"2024-10-02","10","LZ_WEST","QTRREN","0.0","18.1","222855973","2024-12-01"
"2024-10-02","10","LZ_WEST","QTRREN","2.0","18.1","222855974","2024-12-01"
"2024-10-02","10","LZ_WEST","QTRREN","3.0","18.1","222855967","2024-12-01"
"2024-10-02","10","MAND_SLR_RN","QTENSK","175.1","15.26","MAND_SLR_RN","2024-12-01"
"2024-10-02","10","MARBFA","QQDTT","1.0","15.25","1346-YG-P_OP","2024-12-01"
"2024-10-02","10","MARIAH_ALL","QAMTRA","1.0","-1.66","100","2024-12-01"
"2024-10-02","10","MARIAH_ALL","QBHER","0.0","-1.66","BHER20241001","2024-12-01"
"2024-10-02","10","MARIAH_ALL","QCORIO","0.0","-1.66","122802","2024-12-01"
"2024-10-02","10","MARIAH_ALL","QDARBY","0.0","-1.66","T0048","2024-12-01"
"2024-10-02","10","MARIAH_ALL","QENEL4","0.0","-1.66","yw1002","2024-12-01"
"2024-10-02","10","MARIAH_ALL","QGRIEQ","8.4","-1.66","i9kclr","2024-12-01"
"2024-10-02","10","MAR_MARSFOG1","QQDTT","1.0","15.02","1349-YG-P_OP","2024-12-01"
"2024-10-02","10","MAR_MARSFOG2","QQDTT","1.0","15.02","1356-YG-P_OP","2024-12-01"
"2024-10-02","10","MAR_MARSFOG3","QQDTT","1.0","15.02","1362-YG-P_OP","2024-12-01"
"2024-10-02","10","MASSENGL_G6","QNABLA","1.4","51.28","t311881","2024-12-01"
"2024-10-02","10","MASSENGL_G7","QNABLA","1.4","51.28","t311882","2024-12-01"
"2024-10-02","10","MASSENGL_G8","QNABLA","1.4","56.24","t311883","2024-12-01"
"2024-10-02","10","MAVCRK_W_ALL","QALGON","0.0","15.95","241002LIMA2","2024-12-01"
"2024-10-02","10","MAVCRK_W_ALL","QALGON","0.0","15.95","241002LIMA3","2024-12-01"
"2024-10-02","10","MAVCRK_W_ALL","QALGON","7.5","15.95","241002LIMA1","2024-12-01"
"2024-10-02","10","MAVCRK_W_ALL","QQDTT","1.0","15.95","1393-YG-P_OP","2024-12-01"
"2024-10-02","10","MCDLD_FCSBW1","QCOMIT","1.0","17.38","222855196","2024-12-01"
"2024-10-02","10","MCDLD_FCSBW1","QQDTT","1.0","17.38","1400-YG-P_OP","2024-12-01"
"2024-10-02","10","MCLNSLR_RN","QCORIO","0.0","4.16","122848","2024-12-01"
"2024-10-02","10","MCLNSLR_RN","QMAGE","0.0","4.16","1019067","2024-12-01"
"2024-10-02","10","MCLNSLR_RN","QQDTT","0.0","4.16","1406-YG-P_OP","2024-12-01"
"2024-10-02","10","MCLNSLR_RN","QTENSK","40.3","4.16","SSolarDAOpt","2024-12-01"
"2024-10-02","10","MCSES_UNIT6","QQDTT","1.0","14.84","1412-YG-P_OP","2024-12-01"
"2024-10-02","10","MCSES_UNIT7","QQDTT","1.0","14.84","1418-YG-P_OP","2024-12-01"
"2024-10-02","10","MCSES_UNIT8","QQDTT","1.0","14.84","1426-YG-P_OP","2024-12-01"
"2024-10-02","10","MDANP_CT1_2","QQDTT","1.0","14.88","1432-YG-P_OP","2024-12-01"
"2024-10-02","10","MERCURY_ALL","QFPL25","35.8","14.88","MER1","2024-12-01"
"2024-10-02","10","MESQCRK_ALL","QCOMIT","1.0","20.24","222855104","2024-12-01"
"2024-10-02","10","MESQCRK_ALL","QTRREN","0.0","20.24","222853133","2024-12-01"
"2024-10-02","10","MESQCRK_ALL","QTRREN","0.0","20.24","222853134","2024-12-01"
"2024-10-02","10","MESQCRK_ALL","QTRREN","0.0","20.24","222853135","2024-12-01"
"2024-10-02","10","MESQCRK_ALL","QTRREN","0.0","20.24","222853136","2024-12-01"
"2024-10-02","10","MIAM1_G1_G2","QAURO1","0.4","0.66","a305e3be-c38","2024-12-01"
"2024-10-02","10","MIAM1_G1_G2","QCORIO","0.0","0.66","122849","2024-12-01"
"2024-10-02","10","MIAM1_G1_G2","QDARBY","0.0","0.66","T0053","2024-12-01"
"2024-10-02","10","MIAM1_G1_G2","QGRIEQ","9.8","0.66","igdjb1","2024-12-01"
"2024-10-02","10","MIAM1_G1_G2","QMIAMI","30.4","0.66","MIA_EOO","2024-12-01"
"2024-10-02","10","MIAM1_G1_G2","QTRREN","0.0","0.66","222853137","2024-12-01"
"2024-10-02","10","MIAM1_G1_G2","QTRREN","0.0","0.66","222853138","2024-12-01"
"2024-10-02","10","MIAM1_G1_G2","QTRREN","0.0","0.66","222853139","2024-12-01"
"2024-10-02","10","MIAM1_G1_G2","QTRREN","0.0","0.66","222853140","2024-12-01"
"2024-10-02","10","MIL_MILG1_2","QQDTT","1.0","14.87","1456-YG-P_OP","2024-12-01"
"2024-10-02","10","MIRASOLE_GEN","QTHORD","2.0","17.8","11","2024-12-01"
"2024-10-02","10","MISAE_GEN_RN","QAURO1","0.4","2.28","a305e3be-c38","2024-12-01"
"2024-10-02","10","MISAE_GEN_RN","QGRIEQ","8.8","2.28","98its4","2024-12-01"
"2024-10-02","10","MOZART_WIND1","QQDTT","1.0","16.03","1482-YG-P_OP","2024-12-01"
"2024-10-02","10","MOZART_WIND1","QTHORD","5.0","16.03","11","2024-12-01"
"2024-10-02","10","MRKM_SLR_RN","QTENSK","10.1","15.17","MRKMDARTOPT","2024-12-01"
"2024-10-02","10","MUSTNGCK_ALL","QQDTT","1.0","15.28","1497-YG-P_OP","2024-12-01"
"2024-10-02","10","MWEC_G1","QAUROR","0.7","16.42","55dd3af0-c73","2024-12-01"
"2024-10-02","10","MWEC_G1","QCOMIT","1.0","16.42","222855200","2024-12-01"
"2024-10-02","10","MWEC_G1","QMAGE","1.0","16.42","1019080","2024-12-01"
"2024-10-02","10","MWEC_G1","QTRREN","0.0","16.42","222853141","2024-12-01"
"2024-10-02","10","MWEC_G1","QTRREN","0.0","16.42","222853142","2024-12-01"
"2024-10-02","10","MWEC_G1","QTRREN","0.0","16.42","222853143","2024-12-01"
"2024-10-02","10","MWEC_G1","QTRREN","0.0","16.42","222853144","2024-12-01"
"2024-10-02","10","NBOHR_RN","QQDTT","1.0","17.34","1516-YG-P_OP","2024-12-01"
"2024-10-02","10","NCARBID_PUN1","QQDTT","1.0","15.61","1521-YG-P_OP","2024-12-01"
"2024-10-02","10","NEBULA_RN","QCWPE2","0.0","17.38","vcX0Sp64","2024-12-01"
"2024-10-02","10","NEBULA_RN","QQDTT","1.0","17.38","1527-YG-P_OP","2024-12-01"
"2024-10-02","10","NED_NEDIN_G1","QAUROR","8.3","17.89","55dd3af0-c73","2024-12-01"
"2024-10-02","10","NF_BRP_RN","QAUROR","8.4","15.12","55dd3af0-c73","2024-12-01"
"2024-10-02","10","NF_BRP_RN","QQDTT","1.0","15.12","1541-YG-P_OP","2024-12-01"
"2024-10-02","10","NOBLESLR_ALL","QNGREN","23.0","14.5","Sep24Noble","2024-12-01"
"2024-10-02","10","NUE_NUECESG8","QQDTT","1.0","16.42","1568-YG-P_OP","2024-12-01"
"2024-10-02","10","NUE_NUECESG9","QQDTT","1.0","16.42","1578-YG-P_OP","2024-12-01"
"2024-10-02","10","NWF_NWF1","QCOMIT","1.0","17.4","222855204","2024-12-01"
"2024-10-02","10","NWF_NWF1","QQDTT","1.0","17.4","1592-YG-P_OP","2024-12-01"
"2024-10-02","10","OBERON_U1","QQDTT","1.0","17.4","1604-YG-P_OP","2024-12-01"
"2024-10-02","10","ODESW_RN","QQDTT","1.0","17.42","1609-YG-P_OP","2024-12-01"
"2024-10-02","10","OECCS_1","QCOMIT","1.0","17.44","222855205","2024-12-01"
"2024-10-02","10","OECCS_1","QLUMN","540.0","17.44","ODS1","2024-12-01"
"2024-10-02","10","OECCS_2","QCOMIT","1.0","17.44","222855206","2024-12-01"
"2024-10-02","10","OECCS_2","QLUMN","0.0","17.44","CYP001","2024-12-01"
"2024-10-02","10","OECCS_2","QLUMN","330.0","17.44","ODS2","2024-12-01"
"2024-10-02","10","OWF_OWF","QCOMIT","1.0","17.44","222855211","2024-12-01"
"2024-10-02","10","OWF_OWF","QQDTT","1.0","17.44","1630-YG-P_OP","2024-12-01"
"2024-10-02","10","OXY_OXY_CCG1","QQDTT","1.0","16.43","1634-YG-P_OP","2024-12-01"
"2024-10-02","10","PALE_ESS_EN","QAURO1","0.4","0.93","a305e3be-c38","2024-12-01"
"2024-10-02","10","PALE_ESS_EN","QNABLA","1.4","0.93","t311880","2024-12-01"
"2024-10-02","10","PALMWI_UNIT1","QTENSK","1.5","17.35","SAMLAP_VO29","2024-12-01"
"2024-10-02","10","PANDA_S_CT2","QQDTT","1.0","14.56","1660-YG-P_OP","2024-12-01"
"2024-10-02","10","PANDA_T1_CT1","QMAGE","0.0","15.21","1018992","2024-12-01"
"2024-10-02","10","PANDA_T1_CT1","QMAGE","0.0","15.21","1018993","2024-12-01"
"2024-10-02","10","PANDA_T1_CT1","QMAGE","0.0","15.21","1018994","2024-12-01"
"2024-10-02","10","PANDA_T1_CT1","QMAGE","0.0","15.21","1018995","2024-12-01"
"2024-10-02","10","PANDA_T1_CT1","QMAGE","0.0","15.21","1018996","2024-12-01"
"2024-10-02","10","PAP1_PAP1","QQDTT","1.0","16.29","1667-YG-P_OP","2024-12-01"
"2024-10-02","10","PAVLOV_BT_RN","QPATTE","0.0","15.07","24102spx32","2024-12-01"
"2024-10-02","10","PB2SES_CT1","QCOMIT","1.0","17.39","222855215","2024-12-01"
"2024-10-02","10","PB2SES_CT3","QLUMN","70.0","17.39","PRM3","2024-12-01"
"2024-10-02","10","PB2SES_CT4","QQDTT","1.0","17.39","1707-YG-P_OP","2024-12-01"
"2024-10-02","10","PB2SES_CT5","QCOMIT","1.0","17.39","222855216","2024-12-01"
"2024-10-02","10","PB2SES_CT5","QLUMN","0.0","17.39","PRM51","2024-12-01"
"2024-10-02","10","PB2SES_CT5","QLUMN","40.0","17.39","PRM5","2024-12-01"
"2024-10-02","10","PB2SES_CT5","QQDTT","1.0","17.39","1717-YG-P_OP","2024-12-01"
"2024-10-02","10","PEARSA_1_24","QMAGE","0.0","12.86","1018792","2024-12-01"
"2024-10-02","10","PEARSA_1_24","QQDTT","1.0","12.86","1723-YG-P_OP","2024-12-01"
"2024-10-02","10","PENA_ALL","QQDTT","1.0","16.96","1728-YG-P_OP","2024-12-01"
"2024-10-02","10","PENA_ALL","QSTEC","3.0","16.96","100224","2024-12-01"
"2024-10-02","10","PH1_UNIT1_2","QAURO1","0.4","0.36","a305e3be-c38","2024-12-01"
"2024-10-02","10","PH1_UNIT1_2","QCORIO","0.0","0.36","122818","2024-12-01"
"2024-10-02","10","PH1_UNIT1_2","QDARBY","0.0","0.36","T0057","2024-12-01"
"2024-10-02","10","PH1_UNIT1_2","QGRIEQ","7.7","0.36","aj3eye","2024-12-01"
"2024-10-02","10","PH2_U1_U2","QAMTRA","1.0","0.36","100","2024-12-01"
"2024-10-02","10","PH2_U1_U2","QCORIO","0.0","0.36","122819","2024-12-01"
"2024-10-02","10","PH2_U1_U2","QDARBY","0.0","0.36","T0058","2024-12-01"
"2024-10-02","10","PH2_U1_U2","QGRIEQ","6.9","0.36","bryy7p","2024-12-01"
"2024-10-02","10","PH2_U1_U2","QTHORD","0.0","0.36","11","2024-12-01"
"2024-10-02","10","PHILLWND_ALL","QMAGE","1.0","15.21","1019083","2024-12-01"
"2024-10-02","10","PHOEBE_ALL","QQDTT","1.0","17.39","1739-YG-P_OP","2024-12-01"
"2024-10-02","10","PHOEBE_ALL","QTHORD","5.0","17.39","11","2024-12-01"
"2024-10-02","10","PHOENIX_RN","QPATTE","0.0","13.86","24102PHXS","2024-12-01"
"2024-10-02","10","PHOENIX_RN","QQDTT","1.0","13.86","1747-YG-P_OP","2024-12-01"
"2024-10-02","10","PHOENIX_RN","QTENSK","0.0","13.86","202405GSE","2024-12-01"
"2024-10-02","10","PHO_ALL","QMAGE","0.0","13.0","1019040","2024-12-01"
"2024-10-02","10","PHO_ALL","QMAGE","0.0","13.0","1019041","2024-12-01"
"2024-10-02","10","PHO_ALL","QMAGE","0.0","13.0","1019042","2024-12-01"
"2024-10-02","10","PHO_ALL","QMAGE","0.0","13.0","1019043","2024-12-01"
"2024-10-02","10","PHO_ALL","QMAGE","1.0","13.0","1019039","2024-12-01"
"2024-10-02","10","PLN_ALL","QQDTT","1.0","14.2","1754-YG-P_OP","2024-12-01"
"2024-10-02","10","PRID_RN","QQDTT","1.0","15.53","1759-YG-P_OP","2024-12-01"
"2024-10-02","10","PROSPERO_ALL","QQDTT","1.0","17.39","1768-YG-P_OP","2024-12-01"
"2024-10-02","10","PTLBES_BESS1","QQDTT","1.0","15.52","1843-YG-P_OP","2024-12-01"
"2024-10-02","10","QALSW_ALL","QCOMIT","1.0","17.44","222855218","2024-12-01"
"2024-10-02","10","QALSW_ALL","QEDF28","180.0","17.44","ETQRY008","2024-12-01"
"2024-10-02","10","QALSW_ALL","QEDF28","180.0","17.44","ETQRY009","2024-12-01"
"2024-10-02","10","RAB_G1-8","QQDTT","0.0","9.05","1847-YG-P_OP","2024-12-01"
"2024-10-02","10","RAT_RN_1","QMEREL","0.0","15.95","222893141","2024-12-01"
"2024-10-02","10","RAT_RN_1","QQDTT","1.0","15.95","1854-YG-P_OP","2024-12-01"
"2024-10-02","10","RAT_RN_1","QTENSK","101.4","15.95","CnchValDAEO","2024-12-01"
"2024-10-02","10","RDCAN_RDCNY1","QCOMIT","1.0","16.97","222855220","2024-12-01"
"2024-10-02","10","RDCAN_RDCNY1","QFPLE4","4.2","16.97","RC01","2024-12-01"
"2024-10-02","10","RDCAN_RDCNY1","QMAGE","1.0","16.97","1019081","2024-12-01"
"2024-10-02","10","REDBARN_RN","QQDTT","1.0","17.27","1866-YG-P_OP","2024-12-01"
"2024-10-02","10","REDBARN_RN","QTENSK","13.3","17.27","MapWd2DAEO","2024-12-01"
"2024-10-02","10","REDBARN_RN","QTENSK","107.0","17.27","MapWd1DAEO","2024-12-01"
"2024-10-02","10","REDFISH_ALL","QTENSK","1.4","17.3","DAM_HSIFDER","2024-12-01"
"2024-10-02","10","RELOJ_ALL","QQDTT","1.0","18.56","1882-YG-P_OP","2024-12-01"
"2024-10-02","10","REROCK_ALL","QQDTT","1.0","17.3","1892-YG-P_OP","2024-12-01"
"2024-10-02","10","REROCK_ALL","QTHORD","4.0","17.3","11","2024-12-01"
"2024-10-02","10","RHESS2_ESS1","QQDTT","1.0","15.1","1899-YG-P_OP","2024-12-01"
"2024-10-02","10","RIGGIN_UNIT1","QGEORG","98.0","17.21","GEUS4","2024-12-01"
"2024-10-02","10","RIGGIN_UNIT1","QQDTT","1.0","17.21","1910-YG-P_OP","2024-12-01"
"2024-10-02","10","RIGGIN_UNIT1","QTHORD","3.0","17.21","11","2024-12-01"
"2024-10-02","10","RIPPEY_ALL","QCWPE2","0.0","14.62","XgIPHjLz","2024-12-01"
"2024-10-02","10","RN_DEC_AGR_B","QQDTT","1.0","14.62","1926-YG-P_OP","2024-12-01"
"2024-10-02","10","RN_ECEC_HOLT","QCOMIT","1.0","17.42","222855221","2024-12-01"
"2024-10-02","10","RN_ECEC_HOLT","QQDTT","1.0","17.42","1939-YG-P_OP","2024-12-01"
"2024-10-02","10","RN_OCI_ALAMO","QQDTT","1.0","15.96","1944-YG-P_OP","2024-12-01"
"2024-10-02","10","RN_SR_WIND1","QTENSK","2.7","17.41","DAM_SR_AUG18","2024-12-01"
"2024-10-02","10","RN_TOSBATT","QQDTT","1.0","17.67","1953-YG-P_OP","2024-12-01"
"2024-10-02","10","ROSELAND_ALL","QPEBSE","0.0","15.23","NTL02","2024-12-01"
"2024-10-02","10","ROSELAND_ALL","QPEBSE","0.0","15.23","NTL07","2024-12-01"
"2024-10-02","10","ROSELAND_ALL","QPEBSE","0.0","15.23","NTL08","2024-12-01"
"2024-10-02","10","ROSELAND_ALL","QPEBSE","0.0","15.23","NTL09","2024-12-01"
"2024-10-02","10","ROSELAND_ALL","QPEBSE","0.0","15.23","NTL10","2024-12-01"
