"delivery_date","hour_ending","load_resource_name","max_power_consumption_for_load_resource","low_power_consumption_for_load_resource","regup_awarded","regup_mcpc","regdown_awarded","regdown_mcpc","rrs_awarded","rrs_mcpc","nonspin_awarded","nonspin_mcpc","rrspfr_awarded","rrsffr_awarded","rrsufr_awarded","ecrssd_awarded","ecrsmd_awarded","ecrs_mcpc","p_posted_date"
"2024-10-02","1","DOWGEN_LD9","250.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","36.3","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","DPCRK_LD1","9.9","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","DPO_LD1","16.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","9.1","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","DPO_LD2","25.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","9.1","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","DRIVER_LD1","55.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","DRIVER_LD4","60.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","5.4","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","DUN_LD1","16.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","7.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","DUN_LD2","16.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","2.3","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","DUN_LD3","16.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","7.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","DUN_LD4","16.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","7.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","DUN_LD5","16.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","EAG_LD1","11.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","EAG_LD2","11.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","EBNY_ESS_LD1","195.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","ECTHM_LD6","1.5","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","EDWDS_LD2","5.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","2.4","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","EILAND_LD3","10.1","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","6.3","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","EILAND_LD6","1.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","ELKTN_LD1","2.5","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","1.7","0.05","2024-12-01"
"2024-10-02","1","ELMAR_LD5","5.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","ELSA_LD1","2.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","ELZA_SLR_LD1","100.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","ELZCK_LD1","2.5","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","1.4","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","ENC_LD1","0.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","ENDPARKS_LD1","50.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","ENERGY_LD1","6.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","ESPERANZ_LD1","40.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","31.5","0.05","2024-12-01"
"2024-10-02","1","ESTILES_LD1","5.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","ESTILES_LD2","35.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","2.1","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","ESTILES_LD3","30.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","2.1","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","ESTLD_LD1","0.9","0.1","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.6","0.05","2024-12-01"
"2024-10-02","1","ESTONIAN_LD1","101.6","101.6",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","ETP_LD1","11.2","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","2.7","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","ETP_LD2","11.2","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","2.7","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","ETP_LD3","11.2","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","2.7","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","ETP_LD4","12.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","2.7","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","EUNICE_LD1","4.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FALFUR_LD1","9.9","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FATES_LD1","1.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FATES_LD2","1.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FATES_LD3","0.6","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FATES_LD4","1.8","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FATES_LD5","0.5","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FATES_LD6","0.6","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FAULKNER_LD2","50.0","1.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FAULKNER_LD3","50.0","1.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FAULKNER_LD4","4.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FENCESLR_LD1","70.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FIRON_LD1","65.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","6.3","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","FIRON_LD2","65.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","5.6","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","FIVEWSLR_LD1","220.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","FLAT_TOP_LD7","9.9","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FLAT_TOP_LD8","9.9","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","FLOWERII_LD1","96.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","FL_ALD1","7.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FL_LD1","30.1","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","8.9","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","FORMOSA_LD3","0.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FORSN_LD11","6.5","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","4.3","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","FORSN_LD12","1.6","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","1.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","FORSN_LD14","5.1","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FORSN_LD5","5.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FORSN_LD9","10.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","4.2","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","FP_LD1","50.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FRMRSVLW_LD1","9.9","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FRNKS_LD1","5.1","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FRY_LD1","1.5","0.1","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.8","0.05","2024-12-01"
"2024-10-02","1","FRY_LD2","1.4","0.1","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.9","0.05","2024-12-01"
"2024-10-02","1","FR_LD1","0.9","0.1",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","FZ_LD8","10.1","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.6","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","GAMBIT_LD1","100.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","GARCENO_LD1","2.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","GATOR_LD1","5.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","GEMSORXP_LD2","0.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","GEORSO_LD1","11.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","3.8","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","GEORSO_LD2","9.9","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","GIGA_ESS_LD1","125.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","GKS_BESS_LD1","100.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","GLNHV_LD1","15.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","GLSCN_LD1","4.2","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","2.9","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","GLSRANCH_LD1","55.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","GLSRANCH_LD5","1.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","GOMZ_LD1","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","GPI_LD3","25.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","4.2","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","GRDNE_LD1","1.5","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.1","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","GRDNE_LD2","20.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","2.1","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","GRDNE_LD3","4.5","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","GREENBR_LD1","10.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","5.6","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","GREGORY_LD1","9.8","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","GRIZZLY_LD1","9.9","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","GRLRD_LD1","4.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","GSMTH_LD3","5.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","GSMTH_LD8","0.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","GSMTH_LD9","30.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","GUNSO_LD1","2.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","1.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","GUNSO_LD2","7.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","2.9","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","GUNSO_LD3","7.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","3.8","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","GUNSO_LD4","8.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","4.3","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","GUNSO_LD5","5.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","2.2","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","GYVLM_LD3","5.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","GYVLM_LD4","5.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","HAMILTON_LD1","6.6","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","HAMMOND_LD1","6.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","1.4","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","HASTINGS_LD2","30.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","16.9","0.05","2024-12-01"
"2024-10-02","1","HEIGHTTN_LD1","9.9","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","HELIOSCR_LD1","200.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","HIWAY_9_LD1","2.5","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.3","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","HI_LONEB_LD1","51.1","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","HLY_LD1","102.2","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","HLY_LD2","102.2","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","HMNG_ESS_LD1","100.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","HOLCOMB_LD1","7.5","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","HOP_LD1","50.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","6.3","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","HOP_LD2","50.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","2.8","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","HOUSEMTN_LD1","60.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","HOWRD_LD2","5.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","1.9","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","HOWRD_LD3","10.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","1.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","HRBESS_LD2","0.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","HRSHD_LD1","30.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","HRSHD_LD2","15.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","HSACH_LD1","14.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","3.9","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","HYDR_ESS_LD1","200.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","INDL_LD1","9.9","0.0","0.0","1.12","4.7","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","IND_LD1","45.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","INRT_W_LD1","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","INWRD_LD1","2.5","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","IOLA_LD1","10.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","5.6","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","IRASB_LD1","2.2","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","IRLBJ_LD1","1.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.3","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","IRLBJ_LD2","0.7","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.2","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","IRLBJ_LD3","2.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.1","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","IRLBJ_LD4","0.7","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.3","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","IVANS_LD1","8.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","4.5","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","JADE_SLR_LD1","78.1","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","JADE_SLR_LD2","81.9","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","JARDIN_LD1","16.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","2.2","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","JARDIN_LD2","19.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","2.2","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","JAR_LD1","153.5","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","JAR_LD2","153.5","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","JCHRSTL_LD10","11.0","1.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","JCHRSTL_LD11","105.0","100.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","JCHRSTL_LD12","25.0","1.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","JCHRSTL_LD9","11.0","1.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","JDKNS_LD6","10.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","2.4","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","JDKNS_LD7","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","JKWST_LD1","8.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","JOHNCI_LD1","1.7","0.0","0.0","1.12","1.6","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","JUNCTION_LD1","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","K0_LD1","9.9","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","KEPLER_LD1","4.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","KEYSTONE_LD1","2.5","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","1.3","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","KLRPR_LD1","0.6","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","KMASB_LD1","5.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.8","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","KMASB_LD2","5.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","1.6","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","KMBCL_LD1","20.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","4.2","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","KNAPP_LD1","8.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","KNLTR_LD1","1.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.3","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","KNLTR_LD2","1.8","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.7","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","KNLTR_LD3","2.5","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.7","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","KT_LD1","6.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","1.8","0.05","2024-12-01"
"2024-10-02","1","KT_LD2","9.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","5.2","0.05","2024-12-01"
"2024-10-02","1","LBRA_ESS_LD1","200.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","LDRAW_LD1","65.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","LFKHL_LD1","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","LFSTH_LD1","9.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","LIGSW_LD1","9.8","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","LILY_LD1","50.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","LIPTON_LD1","25.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","10.5","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","LIQAR_LD3","7.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","LITTLHOS_LD2","5.1","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","LKTMS_LD4","5.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","LMO_LD1","100.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","LONESTAR_LD12","30.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","LONESTAR_LD9","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","LON_LD1","174.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","LOPENO_LD1","9.9","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","LOVNG_LD8","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","LPLCO_LD1","5.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","LULIMA_LD1","5.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","LULING_LD5","4.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","1.7","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","LULING_LD6","3.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.6","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","LULING_LD7","1.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.1","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","LULING_LD8","1.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.1","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","LUTHER_LD18","5.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","1.4","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","L_463S_LD1","9.9","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","L_FRESNO_LD2","2.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","MADERO_LD1","100.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","MADERO_LD2","100.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","MAGNME_LD1","5.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","MAGNO_TN_LD1","9.9","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","MAINLAND_LD1","9.9","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","MALONE_LD3","1.0","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","0.0","0.0","0.8","0.05","2024-12-01"
"2024-10-02","1","MARGARET_LD1","5.1","0.0","0.0","1.12","0.0","0.79",,"0.75","0.0","0.2","0.0","0.0","1.4","0.0","0.0","0.05","2024-12-01"
"2024-10-02","1","MASON_LD4","10.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","MASON_LD5","1.2","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","MAYBERRY_LD1","2.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","MAYBERRY_LD2","9.9","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","MAYO_LD1","6.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","MBPOD_LD1","100.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","MBPOD_LD2","100.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","MBPOD_LD3","100.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
"2024-10-02","1","MBPOD_LD4","100.0","0.0",,,,,,,,,,,,,,,"2024-12-01"
